method,frame,mask_path,gt_path,precision,recall,f1,miou,iou_fg,hd95_px,boundary_f1,area_ratio,component_count,temporal_iou,outside_nonblack_ratio,leakage_energy
P3,0000,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P3/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0000.png,0.9002862678882443,0.6590026107440544,0.7609763772262241,0.7494205194431262,0.6141742281899699,648.4442749023438,0.2382021524740314,0.1722946807484568,1,,0.022468800865583123,0.017180145640432097
P3,0025,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P3/mask_0025.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0025.png,0.9967488846487746,0.740682847870762,0.8498461132893559,0.8077404809625055,0.7388977449964139,605.0179443359375,0.36932050375270603,0.2596969039351852,1,0.3143093890429681,0.0012978884801879724,0.0008443045910493828
P3,0050,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P3/mask_0050.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0050.png,0.9940984827912196,0.6482136268836997,0.7847329130846271,0.773255703899524,0.6457287632766058,704.361572265625,0.35000525335137983,0.15405659239969136,1,0.518539495628018,0.0011904162415649908,0.0009091676311728395
P3,0075,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P3/mask_0075.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0075.png,0.0,0.0,0.0,0.36626820505401236,0.0,4405.814340164597,0.0,0.0,0,0.0,0.0,0.0
P3,0100,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P3/mask_0100.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0100.png,0.9980218987005899,0.9661367507008939,0.9818205210997007,0.9746901352057983,0.9642902272594723,51.24274444580078,0.33641917311212227,0.28761827256944444,1,0.0,0.0008094274368628589,0.0005689380787037037
P4,0000,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P4/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0000.png,0.0,0.0,0.0,0.3823111376350309,0.0,4405.814340164597,0.0,0.0,0,,0.0,0.0
P4,0025,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P4/mask_0025.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0025.png,0.0,0.0,0.0,0.3252608386381173,0.0,4405.814340164597,0.0,0.0,0,0.0,0.0,0.0
P4,0050,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P4/mask_0050.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0050.png,0.0,0.0,0.0,0.38186963493441356,0.0,4405.814340164597,0.0,0.0,0,0.0,0.0,0.0
P4,0075,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P4/mask_0075.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0075.png,0.0,0.0,0.0,0.36626820505401236,0.0,4405.814340164597,0.0,0.0,0,0.0,0.0,0.0
P4,0100,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P4/mask_0100.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0100.png,0.0,0.0,0.0,0.3514447699652778,0.0,4405.814340164597,0.0,0.0,0,0.0,0.0,0.0
P5,0000,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P5/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0000.png,0.9957274236471254,0.6694348305116433,0.8006122135188065,0.7871769050612092,0.6675173972445319,649.2412719726562,0.3415399449689508,0.15824616608796296,1,,0.0008842520667105744,0.0006761188271604938
P5,0025,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P5/mask_0025.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0025.png,0.9971489045791277,0.7404558505792054,0.8498419886368023,0.8077608833739578,0.7388915090280049,603.158447265625,0.37960136498129143,0.25951316550925924,1,0.3227890069642716,0.0011373899190223599,0.0007398967978395061
P5,0050,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P5/mask_0050.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0050.png,0.0,0.0,0.0,0.38186963493441356,0.0,4405.814340164597,0.0,0.0,0,0.0,0.0,0.0
P5,0075,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P5/mask_0075.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0075.png,0.0,0.0,0.0,0.36626820505401236,0.0,4405.814340164597,0.0,0.0,0,0.0,0.0,0.0
P5,0100,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_P5/mask_0100.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0100.png,0.9983000200441643,0.9660466662040706,0.9819085530946341,0.9748127941371273,0.9644600748579955,51.669681549072266,0.3403403978973424,0.28751133294753084,1,0.0,0.0006953631763174465,0.0004887635030864198
multi_select,0000,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_multi_select/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0000.png,0.9964365609702595,0.9516113418056596,0.9735082299135822,0.9663372612965784,0.9483838626700583,15.062299728393555,0.337270442384181,0.22478913483796295,1,,0.001047605337236993,0.0008010223765432099
multi_select,0025,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_multi_select/mask_0025.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0025.png,0.9375929788683491,0.9818809243964477,0.9592260246237624,0.9386173051469358,0.9216468198842158,163.96652221679688,0.36821448211326746,0.3659862075617284,1,0.39331968863239836,0.035110450254064035,0.02284010898919753
multi_select,0050,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_multi_select/mask_0050.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0050.png,0.9950029742314279,0.9611285944721508,0.9777724826070513,0.9715771330632752,0.9565116042862222,51.53911209106445,0.3597706956786603,0.22821735146604938,1,0.5698032077283607,0.0014931901908186247,0.0011404079861111111
multi_select,0075,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_multi_select/mask_0075.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0075.png,0.9958641395850527,0.9497135387319976,0.9722414752617157,0.9632693536964446,0.9459823994252874,290.3199462890625,0.2892765636357258,0.2550687210648148,1,0.30742852073422194,0.0014401040166558317,0.0010549286265432098
multi_select,0100,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E2_multi_select/mask_0100.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0100.png,0.9979848778002796,0.9682476495859157,0.9828913913218098,0.9761494804712809,0.9663583445617983,50.249820709228516,0.3849119595815051,0.2882573784722222,1,0.3364451863597636,0.0008264084320418,0.0005808738425925926
