image,label,x,y,source
0004.jpg,1,1334,1518,distance_transform
0004.jpg,1,1426,1921,distance_transform
0004.jpg,1,1441,2006,distance_transform
0004.jpg,1,1377,1443,distance_transform
0004.jpg,1,1458,2093,distance_transform
0004.jpg,0,911,720,outer_ring
0004.jpg,0,1563,884,outer_ring
0004.jpg,0,1361,1054,outer_ring
0004.jpg,0,1849,1396,outer_ring
0004.jpg,0,715,1584,outer_ring
0004.jpg,0,842,1825,outer_ring
0004.jpg,0,1857,2222,outer_ring
0004.jpg,0,1455,2678,outer_ring
0005.jpg,1,1308,1569,distance_transform
0005.jpg,1,1349,1493,distance_transform
0005.jpg,1,1397,1950,distance_transform
0005.jpg,1,1408,2036,distance_transform
0005.jpg,1,1325,1654,distance_transform
0005.jpg,0,984,780,outer_ring
0005.jpg,0,363,936,outer_ring
0005.jpg,0,1628,1109,outer_ring
0005.jpg,0,869,1459,outer_ring
0005.jpg,0,1856,1642,outer_ring
0005.jpg,0,963,1877,outer_ring
0005.jpg,0,1074,2274,outer_ring
0005.jpg,0,1401,2707,outer_ring
0006.jpg,1,900,1357,distance_transform
0006.jpg,1,973,1403,distance_transform
0006.jpg,1,819,1387,distance_transform
0006.jpg,1,1051,1443,distance_transform
0006.jpg,1,1132,1473,distance_transform
0006.jpg,0,960,813,outer_ring
0006.jpg,0,1851,990,outer_ring
0006.jpg,0,417,1149,outer_ring
0006.jpg,0,1993,1426,outer_ring
0006.jpg,0,1718,1632,outer_ring
0006.jpg,0,1057,1909,outer_ring
0006.jpg,0,1430,2077,outer_ring
0006.jpg,0,10,2515,outer_ring
0007.jpg,1,1205,1550,distance_transform
0007.jpg,1,981,1433,distance_transform
0007.jpg,1,1127,1512,distance_transform
0007.jpg,1,941,1356,distance_transform
0007.jpg,1,1043,1493,distance_transform
0007.jpg,0,971,826,outer_ring
0007.jpg,0,1838,1036,outer_ring
0007.jpg,0,197,1298,outer_ring
0007.jpg,0,375,1488,outer_ring
0007.jpg,0,1,1726,outer_ring
0007.jpg,0,923,2108,outer_ring
0007.jpg,0,1013,2399,outer_ring
0007.jpg,0,1355,2733,outer_ring
0008.jpg,1,1209,1785,distance_transform
0008.jpg,1,1281,1555,distance_transform
0008.jpg,1,1235,1703,distance_transform
0008.jpg,1,1240,1866,distance_transform
0008.jpg,1,1275,1945,distance_transform
0008.jpg,0,991,802,outer_ring
0008.jpg,0,1322,1043,outer_ring
0008.jpg,0,750,1264,outer_ring
0008.jpg,0,316,1493,outer_ring
0008.jpg,0,1810,1691,outer_ring
0008.jpg,0,948,2250,outer_ring
0008.jpg,0,1732,2529,outer_ring
0008.jpg,0,7,2965,outer_ring
0009.jpg,1,1281,1544,distance_transform
0009.jpg,1,1366,1529,distance_transform
0009.jpg,1,1238,1619,distance_transform
0009.jpg,1,1229,1475,distance_transform
0009.jpg,1,1194,1695,distance_transform
0009.jpg,0,1023,800,outer_ring
0009.jpg,0,1322,996,outer_ring
0009.jpg,0,2154,1225,outer_ring
0009.jpg,0,534,1536,outer_ring
0009.jpg,0,593,1672,outer_ring
0009.jpg,0,915,1982,outer_ring
0009.jpg,0,1623,2224,outer_ring
0009.jpg,0,311,2329,outer_ring
0010.jpg,1,1186,1871,distance_transform
0010.jpg,1,1283,1613,distance_transform
0010.jpg,1,1216,1790,distance_transform
0010.jpg,1,1252,1695,distance_transform
0010.jpg,1,1215,1953,distance_transform
0010.jpg,0,1051,822,outer_ring
0010.jpg,0,1523,1037,outer_ring
0010.jpg,0,673,1295,outer_ring
0010.jpg,0,169,1573,outer_ring
0010.jpg,0,1800,1861,outer_ring
0010.jpg,0,240,2276,outer_ring
0010.jpg,0,929,2492,outer_ring
0010.jpg,0,1379,2925,outer_ring
0011.jpg,1,1328,1646,distance_transform
0011.jpg,1,1223,1917,distance_transform
0011.jpg,1,1298,1727,distance_transform
0011.jpg,1,1255,1836,distance_transform
0011.jpg,1,1233,2003,distance_transform
0011.jpg,0,1123,836,outer_ring
0011.jpg,0,863,1003,outer_ring
0011.jpg,0,1936,1240,outer_ring
0011.jpg,0,760,1613,outer_ring
0011.jpg,0,1785,1864,outer_ring
0011.jpg,0,1726,2141,outer_ring
0011.jpg,0,926,2699,outer_ring
0011.jpg,0,1353,3040,outer_ring
0012.jpg,1,1355,1656,distance_transform
0012.jpg,1,1198,2010,distance_transform
0012.jpg,1,1321,1735,distance_transform
0012.jpg,1,1218,2094,distance_transform
0012.jpg,1,1234,1930,distance_transform
0012.jpg,0,1187,837,outer_ring
0012.jpg,0,446,1012,outer_ring
0012.jpg,0,1980,1294,outer_ring
0012.jpg,0,789,1640,outer_ring
0012.jpg,0,479,1997,outer_ring
0012.jpg,0,1704,2312,outer_ring
0012.jpg,0,922,2766,outer_ring
0012.jpg,0,1296,3127,outer_ring
0013.jpg,1,1170,1706,distance_transform
0013.jpg,1,1147,1789,distance_transform
0013.jpg,1,1254,1686,distance_transform
0013.jpg,1,1086,1728,distance_transform
0013.jpg,1,1147,1623,distance_transform
0013.jpg,0,1226,844,outer_ring
0013.jpg,0,1443,1000,outer_ring
0013.jpg,0,2103,1310,outer_ring
0013.jpg,0,431,1655,outer_ring
0013.jpg,0,150,2002,outer_ring
0013.jpg,0,1673,2326,outer_ring
0013.jpg,0,1708,2852,outer_ring
0013.jpg,0,1261,3181,outer_ring
0014.jpg,1,1146,1688,distance_transform
0014.jpg,1,1109,1768,distance_transform
0014.jpg,1,1092,1853,distance_transform
0014.jpg,1,1105,1612,distance_transform
0014.jpg,1,1231,1672,distance_transform
0014.jpg,0,1225,834,outer_ring
0014.jpg,0,1440,988,outer_ring
0014.jpg,0,471,1259,outer_ring
0014.jpg,0,437,1613,outer_ring
0014.jpg,0,1756,1967,outer_ring
0014.jpg,0,526,2317,outer_ring
0014.jpg,0,1656,2823,outer_ring
0014.jpg,0,1241,3158,outer_ring
0015.jpg,1,1104,1655,distance_transform
0015.jpg,1,1067,1735,distance_transform
0015.jpg,1,1046,1819,distance_transform
0015.jpg,1,1190,1644,distance_transform
0015.jpg,1,1050,1588,distance_transform
0015.jpg,0,1246,812,outer_ring
0015.jpg,0,906,973,outer_ring
0015.jpg,0,1605,1187,outer_ring
0015.jpg,0,441,1487,outer_ring
0015.jpg,0,1882,1878,outer_ring
0015.jpg,0,437,2233,outer_ring
0015.jpg,0,790,2747,outer_ring
0015.jpg,0,1114,3111,outer_ring
0016.jpg,1,1106,1633,distance_transform
0016.jpg,1,1068,1712,distance_transform
0016.jpg,1,1047,1796,distance_transform
0016.jpg,1,1192,1626,distance_transform
0016.jpg,1,1045,1572,distance_transform
0016.jpg,0,610,804,outer_ring
0016.jpg,0,514,958,outer_ring
0016.jpg,0,571,1178,outer_ring
0016.jpg,0,2091,1466,outer_ring
0016.jpg,0,1778,1869,outer_ring
0016.jpg,0,408,2207,outer_ring
0016.jpg,0,1582,2701,outer_ring
0016.jpg,0,1163,3065,outer_ring
0017.jpg,1,1107,1717,distance_transform
0017.jpg,1,1206,1606,distance_transform
0017.jpg,1,1094,1803,distance_transform
0017.jpg,1,1189,1691,distance_transform
0017.jpg,1,1124,1632,distance_transform
0017.jpg,0,764,779,outer_ring
0017.jpg,0,390,931,outer_ring
0017.jpg,0,1637,1155,outer_ring
0017.jpg,0,1824,1407,outer_ring
0017.jpg,0,377,1850,outer_ring
0017.jpg,0,1597,2184,outer_ring
0017.jpg,0,1626,2679,outer_ring
0017.jpg,0,1158,3048,outer_ring
0018.jpg,1,1118,1816,distance_transform
0018.jpg,1,1270,1658,distance_transform
0018.jpg,1,1178,1754,distance_transform
0018.jpg,1,1107,1902,distance_transform
0018.jpg,1,1094,1988,distance_transform
0018.jpg,0,752,779,outer_ring
0018.jpg,0,645,937,outer_ring
0018.jpg,0,661,1174,outer_ring
0018.jpg,0,1839,1432,outer_ring
0018.jpg,0,292,1901,outer_ring
0018.jpg,0,383,2314,outer_ring
0018.jpg,0,1652,2704,outer_ring
0018.jpg,0,1230,3091,outer_ring
0019.jpg,1,1061,2021,distance_transform
0019.jpg,1,1049,2108,distance_transform
0019.jpg,1,1120,1958,distance_transform
0019.jpg,1,1356,1696,distance_transform
0019.jpg,1,1180,1896,distance_transform
0019.jpg,0,774,783,outer_ring
0019.jpg,0,1692,967,outer_ring
0019.jpg,0,1694,1231,outer_ring
0019.jpg,0,1939,1454,outer_ring
0019.jpg,0,180,1868,outer_ring
0019.jpg,0,281,2263,outer_ring
0019.jpg,0,1614,2735,outer_ring
0019.jpg,0,1197,3186,outer_ring
0020.jpg,1,1067,2166,distance_transform
0020.jpg,1,1068,2252,distance_transform
0020.jpg,1,1127,2103,distance_transform
0020.jpg,1,1187,2040,distance_transform
0020.jpg,1,1393,1802,distance_transform
0020.jpg,0,818,837,outer_ring
0020.jpg,0,230,1048,outer_ring
0020.jpg,0,1749,1358,outer_ring
0020.jpg,0,443,1541,outer_ring
0020.jpg,0,94,1818,outer_ring
0020.jpg,0,1670,2309,outer_ring
0020.jpg,0,436,2859,outer_ring
0020.jpg,0,1224,3344,outer_ring
0021.jpg,1,1129,2205,distance_transform
0021.jpg,1,1111,2290,distance_transform
0021.jpg,1,1192,2146,distance_transform
0021.jpg,1,1447,1878,distance_transform
0021.jpg,1,1255,2086,distance_transform
0021.jpg,0,923,861,outer_ring
0021.jpg,0,772,1081,outer_ring
0021.jpg,0,778,1393,outer_ring
0021.jpg,0,757,1604,outer_ring
0021.jpg,0,84,1906,outer_ring
0021.jpg,0,1717,2444,outer_ring
0021.jpg,0,1729,2971,outer_ring
0021.jpg,0,1261,3466,outer_ring
0022.jpg,1,1176,2217,distance_transform
0022.jpg,1,1224,2142,distance_transform
0022.jpg,1,1288,2084,distance_transform
0022.jpg,1,1175,2303,distance_transform
0022.jpg,1,1353,2027,distance_transform
0022.jpg,0,1030,856,outer_ring
0022.jpg,0,1439,1066,outer_ring
0022.jpg,0,1919,1348,outer_ring
0022.jpg,0,606,1687,outer_ring
0022.jpg,0,233,2090,outer_ring
0022.jpg,0,1737,2620,outer_ring
0022.jpg,0,852,3028,outer_ring
0022.jpg,0,1280,3505,outer_ring
0023.jpg,1,1122,2195,distance_transform
0023.jpg,1,1250,2013,distance_transform
0023.jpg,1,1172,2125,distance_transform
0023.jpg,1,1317,1958,distance_transform
0023.jpg,1,1407,1878,distance_transform
0023.jpg,0,1051,828,outer_ring
0023.jpg,0,1370,1032,outer_ring
0023.jpg,0,863,1316,outer_ring
0023.jpg,0,644,1669,outer_ring
0023.jpg,0,268,2037,outer_ring
0023.jpg,0,24,2559,outer_ring
0023.jpg,0,800,2935,outer_ring
0023.jpg,0,1278,3447,outer_ring
0024.jpg,1,1034,2127,distance_transform
0024.jpg,1,1202,1867,distance_transform
0024.jpg,1,1269,1813,distance_transform
0024.jpg,1,1083,2055,distance_transform
0024.jpg,1,1155,1940,distance_transform
0024.jpg,0,1040,803,outer_ring
0024.jpg,0,1934,1001,outer_ring
0024.jpg,0,320,1294,outer_ring
0024.jpg,0,1889,1625,outer_ring
0024.jpg,0,71,1893,outer_ring
0024.jpg,0,1577,2329,outer_ring
0024.jpg,0,1582,2795,outer_ring
0024.jpg,0,1133,3320,outer_ring
0025.jpg,1,1155,1869,distance_transform
0025.jpg,1,1098,1935,distance_transform
0025.jpg,1,1044,2003,distance_transform
0025.jpg,1,1156,1783,distance_transform
0025.jpg,1,1004,2080,distance_transform
0025.jpg,0,1035,799,outer_ring
0025.jpg,0,220,986,outer_ring
0025.jpg,0,760,1270,outer_ring
0025.jpg,0,44,1602,outer_ring
0025.jpg,0,90,1887,outer_ring
0025.jpg,0,1975,2387,outer_ring
0025.jpg,0,647,2686,outer_ring
0025.jpg,0,1077,3200,outer_ring
0026.jpg,1,1115,1743,distance_transform
0026.jpg,1,954,1998,distance_transform
0026.jpg,1,1068,1816,distance_transform
0026.jpg,1,1001,1924,distance_transform
0026.jpg,1,969,2083,distance_transform
0026.jpg,0,1103,794,outer_ring
0026.jpg,0,1559,974,outer_ring
0026.jpg,0,1728,1253,outer_ring
0026.jpg,0,120,1575,outer_ring
0026.jpg,0,170,1840,outer_ring
0026.jpg,0,1567,2153,outer_ring
0026.jpg,0,659,2609,outer_ring
0026.jpg,0,1064,3114,outer_ring
0027.jpg,1,1081,1795,distance_transform
0027.jpg,1,982,1940,distance_transform
0027.jpg,1,1031,1868,distance_transform
0027.jpg,1,954,2023,distance_transform
0027.jpg,1,1166,1778,distance_transform
0027.jpg,0,1158,819,outer_ring
0027.jpg,0,1599,996,outer_ring
0027.jpg,0,351,1270,outer_ring
0027.jpg,0,1645,1586,outer_ring
0027.jpg,0,1910,1848,outer_ring
0027.jpg,0,1490,2182,outer_ring
0027.jpg,0,659,2621,outer_ring
0027.jpg,0,1051,3105,outer_ring
0028.jpg,1,1035,1914,distance_transform
0028.jpg,1,996,1991,distance_transform
0028.jpg,1,958,2069,distance_transform
0028.jpg,1,1120,1930,distance_transform
0028.jpg,1,1058,1831,distance_transform
0028.jpg,0,1174,854,outer_ring
0028.jpg,0,1621,1037,outer_ring
0028.jpg,0,320,1311,outer_ring
0028.jpg,0,339,1628,outer_ring
0028.jpg,0,109,1878,outer_ring
0028.jpg,0,35,2369,outer_ring
0028.jpg,0,1416,2640,outer_ring
0028.jpg,0,1053,3136,outer_ring
0029.jpg,1,873,2022,distance_transform
0029.jpg,1,840,2109,distance_transform
0029.jpg,1,848,2195,distance_transform
0029.jpg,1,949,1980,distance_transform
0029.jpg,1,869,2279,distance_transform
0029.jpg,0,1167,876,outer_ring
0029.jpg,0,1668,1064,outer_ring
0029.jpg,0,849,1326,outer_ring
0029.jpg,0,181,1533,outer_ring
0029.jpg,0,310,1884,outer_ring
0029.jpg,0,1453,2229,outer_ring
0029.jpg,0,545,2695,outer_ring
0029.jpg,0,950,3181,outer_ring
0030.jpg,1,838,2115,distance_transform
0030.jpg,1,807,2196,distance_transform
0030.jpg,1,914,2073,distance_transform
0030.jpg,1,818,2282,distance_transform
0030.jpg,1,785,2047,distance_transform
0030.jpg,0,1184,929,outer_ring
0030.jpg,0,972,1129,outer_ring
0030.jpg,0,786,1376,outer_ring
0030.jpg,0,1273,1595,outer_ring
0030.jpg,0,247,1930,outer_ring
0030.jpg,0,1510,2301,outer_ring
0030.jpg,0,1332,2791,outer_ring
0030.jpg,0,903,3257,outer_ring
0031.jpg,1,806,2144,distance_transform
0031.jpg,1,790,2229,distance_transform
0031.jpg,1,880,2099,distance_transform
0031.jpg,1,805,2314,distance_transform
0031.jpg,1,724,2173,distance_transform
0031.jpg,0,1216,940,outer_ring
0031.jpg,0,1379,1154,outer_ring
0031.jpg,0,277,1386,outer_ring
0031.jpg,0,839,1613,outer_ring
0031.jpg,0,224,1928,outer_ring
0031.jpg,0,1476,2355,outer_ring
0031.jpg,0,488,2830,outer_ring
0031.jpg,0,875,3280,outer_ring
0032.jpg,1,818,2134,distance_transform
0032.jpg,1,817,2220,distance_transform
0032.jpg,1,799,2050,distance_transform
0032.jpg,1,904,2123,distance_transform
0032.jpg,1,828,2306,distance_transform
0032.jpg,0,1292,920,outer_ring
0032.jpg,0,1778,1144,outer_ring
0032.jpg,0,1867,1356,outer_ring
0032.jpg,0,4,1614,outer_ring
0032.jpg,0,1621,1931,outer_ring
0032.jpg,0,203,2404,outer_ring
0032.jpg,0,518,2841,outer_ring
0032.jpg,0,890,3278,outer_ring
0033.jpg,1,747,2122,distance_transform
0033.jpg,1,773,2204,distance_transform
0033.jpg,1,751,2036,distance_transform
0033.jpg,1,806,2285,distance_transform
0033.jpg,1,829,2368,distance_transform
0033.jpg,0,1314,905,outer_ring
0033.jpg,0,634,1142,outer_ring
0033.jpg,0,906,1374,outer_ring
0033.jpg,0,1,1648,outer_ring
0033.jpg,0,1709,1968,outer_ring
0033.jpg,0,1709,2340,outer_ring
0033.jpg,0,478,2754,outer_ring
0033.jpg,0,891,3237,outer_ring
0034.jpg,1,776,2111,distance_transform
0034.jpg,1,680,1969,distance_transform
0034.jpg,1,737,2034,distance_transform
0034.jpg,1,672,1883,distance_transform
0034.jpg,1,788,2197,distance_transform
0034.jpg,0,1358,876,outer_ring
0034.jpg,0,1769,1115,outer_ring
0034.jpg,0,885,1319,outer_ring
0034.jpg,0,1194,1612,outer_ring
0034.jpg,0,1569,1905,outer_ring
0034.jpg,0,1575,2246,outer_ring
0034.jpg,0,1267,2675,outer_ring
0034.jpg,0,858,3148,outer_ring
0035.jpg,1,625,1952,distance_transform
0035.jpg,1,747,2132,distance_transform
0035.jpg,1,674,2024,distance_transform
0035.jpg,1,755,2218,distance_transform
0035.jpg,1,651,1870,distance_transform
0035.jpg,0,1375,865,outer_ring
0035.jpg,0,1444,1096,outer_ring
0035.jpg,0,1806,1257,outer_ring
0035.jpg,0,204,1515,outer_ring
0035.jpg,0,1388,1827,outer_ring
0035.jpg,0,77,2291,outer_ring
0035.jpg,0,1278,2784,outer_ring
0035.jpg,0,860,3184,outer_ring
0036.jpg,1,531,1997,distance_transform
0036.jpg,1,592,2100,distance_transform
0036.jpg,1,651,2163,distance_transform
0036.jpg,1,554,1914,distance_transform
0036.jpg,1,673,2247,distance_transform
0036.jpg,0,1353,857,outer_ring
0036.jpg,0,635,1089,outer_ring
0036.jpg,0,992,1226,outer_ring
0036.jpg,0,250,1509,outer_ring
0036.jpg,0,1022,1803,outer_ring
0036.jpg,0,22,2341,outer_ring
0036.jpg,0,378,2864,outer_ring
0036.jpg,0,770,3236,outer_ring
0037.jpg,1,544,2302,distance_transform
0037.jpg,1,515,2221,distance_transform
0037.jpg,1,564,2386,distance_transform
0037.jpg,1,492,2138,distance_transform
0037.jpg,1,590,2468,distance_transform
0037.jpg,0,1345,891,outer_ring
0037.jpg,0,616,1129,outer_ring
0037.jpg,0,749,1264,outer_ring
0037.jpg,0,1494,1546,outer_ring
0037.jpg,0,1120,1880,outer_ring
0037.jpg,0,2,2442,outer_ring
0037.jpg,0,276,3024,outer_ring
0037.jpg,0,650,3371,outer_ring
0038.jpg,1,549,2186,distance_transform
0038.jpg,1,537,2100,distance_transform
0038.jpg,1,605,2252,distance_transform
0038.jpg,1,693,2355,distance_transform
0038.jpg,1,554,2015,distance_transform
0038.jpg,0,1546,914,outer_ring
0038.jpg,0,1248,1162,outer_ring
0038.jpg,0,1130,1318,outer_ring
0038.jpg,0,1664,1581,outer_ring
0038.jpg,0,6,1951,outer_ring
0038.jpg,0,3,2562,outer_ring
0038.jpg,0,1261,3021,outer_ring
0038.jpg,0,814,3404,outer_ring
0039.jpg,1,827,1960,distance_transform
0039.jpg,1,868,2036,distance_transform
0039.jpg,1,741,1951,distance_transform
0039.jpg,1,871,1886,distance_transform
0039.jpg,1,987,2252,distance_transform
0039.jpg,0,1871,904,outer_ring
0039.jpg,0,1555,1167,outer_ring
0039.jpg,0,328,1333,outer_ring
0039.jpg,0,1889,1591,outer_ring
0039.jpg,0,1482,1920,outer_ring
0039.jpg,0,1443,2336,outer_ring
0039.jpg,0,664,2725,outer_ring
0039.jpg,0,1032,3196,outer_ring
0040.jpg,1,1035,1870,distance_transform
0040.jpg,1,1070,1949,distance_transform
0040.jpg,1,950,1856,distance_transform
0040.jpg,1,1084,1799,distance_transform
0040.jpg,1,1196,2198,distance_transform
0040.jpg,0,2133,843,outer_ring
0040.jpg,0,1767,1078,outer_ring
0040.jpg,0,530,1238,outer_ring
0040.jpg,0,2053,1576,outer_ring
0040.jpg,0,1724,1871,outer_ring
0040.jpg,0,312,2243,outer_ring
0040.jpg,0,851,2643,outer_ring
0040.jpg,0,1265,3104,outer_ring
0041.jpg,1,1077,1851,distance_transform
0041.jpg,1,1113,1930,distance_transform
0041.jpg,1,992,1837,distance_transform
0041.jpg,1,1127,1781,distance_transform
0041.jpg,1,1252,2202,distance_transform
0041.jpg,0,1218,818,outer_ring
0041.jpg,0,1765,1068,outer_ring
0041.jpg,0,542,1211,outer_ring
0041.jpg,0,1895,1587,outer_ring
0041.jpg,0,1631,1884,outer_ring
0041.jpg,0,738,2231,outer_ring
0041.jpg,0,907,2651,outer_ring
0041.jpg,0,1346,3096,outer_ring
0042.jpg,1,1112,1741,distance_transform
0042.jpg,1,1258,2276,distance_transform
0042.jpg,1,1267,2362,distance_transform
0042.jpg,1,1213,2202,distance_transform
0042.jpg,1,1277,2448,distance_transform
0042.jpg,0,1270,754,outer_ring
0042.jpg,0,1878,1036,outer_ring
0042.jpg,0,1019,1231,outer_ring
0042.jpg,0,401,1600,outer_ring
0042.jpg,0,457,1879,outer_ring
0042.jpg,0,701,2147,outer_ring
0042.jpg,0,866,2553,outer_ring
0042.jpg,0,1291,3090,outer_ring
0043.jpg,1,1070,1766,distance_transform
0043.jpg,1,1220,2267,distance_transform
0043.jpg,1,1231,2354,distance_transform
0043.jpg,1,1174,2194,distance_transform
0043.jpg,1,1085,1851,distance_transform
0043.jpg,0,1255,729,outer_ring
0043.jpg,0,1803,1045,outer_ring
0043.jpg,0,1009,1218,outer_ring
0043.jpg,0,364,1561,outer_ring
0043.jpg,0,1669,1872,outer_ring
0043.jpg,0,65,2126,outer_ring
0043.jpg,0,828,2527,outer_ring
0043.jpg,0,1267,3111,outer_ring
0044.jpg,1,904,1917,distance_transform
0044.jpg,1,937,1997,distance_transform
0044.jpg,1,1072,2280,distance_transform
0044.jpg,1,846,1853,distance_transform
0044.jpg,1,973,2077,distance_transform
0044.jpg,0,1203,786,outer_ring
0044.jpg,0,1516,1079,outer_ring
0044.jpg,0,1504,1249,outer_ring
0044.jpg,0,1706,1459,outer_ring
0044.jpg,0,1565,1814,outer_ring
0044.jpg,0,1685,2082,outer_ring
0044.jpg,0,678,2597,outer_ring
0044.jpg,0,1166,3188,outer_ring
0045.jpg,1,874,1832,distance_transform
0045.jpg,1,853,1748,distance_transform
0045.jpg,1,915,1908,distance_transform
0045.jpg,1,805,1676,distance_transform
0045.jpg,1,943,1990,distance_transform
0045.jpg,0,1254,807,outer_ring
0045.jpg,0,545,1077,outer_ring
0045.jpg,0,1646,1252,outer_ring
0045.jpg,0,1887,1485,outer_ring
0045.jpg,0,1601,1806,outer_ring
0045.jpg,0,7,2083,outer_ring
0045.jpg,0,717,2582,outer_ring
0045.jpg,0,1153,3120,outer_ring
0046.jpg,1,827,1798,distance_transform
0046.jpg,1,838,1884,distance_transform
0046.jpg,1,799,1716,distance_transform
0046.jpg,1,855,1969,distance_transform
0046.jpg,1,757,1848,distance_transform
0046.jpg,0,1232,845,outer_ring
0046.jpg,0,1728,1105,outer_ring
0046.jpg,0,251,1324,outer_ring
0046.jpg,0,1389,1556,outer_ring
0046.jpg,0,1543,1859,outer_ring
0046.jpg,0,266,2140,outer_ring
0046.jpg,0,680,2670,outer_ring
0046.jpg,0,1084,3152,outer_ring
0047.jpg,1,606,1933,distance_transform
0047.jpg,1,658,2002,distance_transform
0047.jpg,1,635,1852,distance_transform
0047.jpg,1,520,1923,distance_transform
0047.jpg,1,572,2012,distance_transform
0047.jpg,0,1106,1004,outer_ring
0047.jpg,0,509,1247,outer_ring
0047.jpg,0,1241,1506,outer_ring
0047.jpg,0,1500,1831,outer_ring
0047.jpg,0,5,2053,outer_ring
0047.jpg,0,425,2516,outer_ring
0047.jpg,0,544,2912,outer_ring
0047.jpg,0,899,3235,outer_ring
0048.jpg,1,814,1834,distance_transform
0048.jpg,1,852,1912,distance_transform
0048.jpg,1,729,1819,distance_transform
0048.jpg,1,864,1764,distance_transform
0048.jpg,1,758,1900,distance_transform
0048.jpg,0,1292,960,outer_ring
0048.jpg,0,750,1223,outer_ring
0048.jpg,0,242,1555,outer_ring
0048.jpg,0,1648,1802,outer_ring
0048.jpg,0,179,1992,outer_ring
0048.jpg,0,545,2353,outer_ring
0048.jpg,0,707,2758,outer_ring
0048.jpg,0,1044,3091,outer_ring
0049.jpg,1,890,1830,distance_transform
0049.jpg,1,809,1801,distance_transform
0049.jpg,1,921,1911,distance_transform
0049.jpg,1,949,1767,distance_transform
0049.jpg,1,824,1886,distance_transform
0049.jpg,0,1361,956,outer_ring
0049.jpg,0,787,1249,outer_ring
0049.jpg,0,223,1556,outer_ring
0049.jpg,0,261,1803,outer_ring
0049.jpg,0,77,1957,outer_ring
0049.jpg,0,1466,2312,outer_ring
0049.jpg,0,1516,2722,outer_ring
0049.jpg,0,1084,3065,outer_ring
0050.jpg,1,880,1838,distance_transform
0050.jpg,1,796,1817,distance_transform
0050.jpg,1,950,1788,distance_transform
0050.jpg,1,910,1919,distance_transform
0050.jpg,1,856,1755,distance_transform
0050.jpg,0,1368,957,outer_ring
0050.jpg,0,752,1261,outer_ring
0050.jpg,0,292,1540,outer_ring
0050.jpg,0,1832,1822,outer_ring
0050.jpg,0,1520,1959,outer_ring
0050.jpg,0,340,2295,outer_ring
0050.jpg,0,1499,2716,outer_ring
0050.jpg,0,1095,3077,outer_ring
0051.jpg,1,816,1938,distance_transform
0051.jpg,1,866,1868,distance_transform
0051.jpg,1,846,2019,distance_transform
0051.jpg,1,730,1931,distance_transform
0051.jpg,1,917,1797,distance_transform
0051.jpg,0,1278,961,outer_ring
0051.jpg,0,634,1264,outer_ring
0051.jpg,0,572,1475,outer_ring
0051.jpg,0,1555,1840,outer_ring
0051.jpg,0,1335,2023,outer_ring
0051.jpg,0,497,2338,outer_ring
0051.jpg,0,1440,2778,outer_ring
0051.jpg,0,1031,3129,outer_ring
0052.jpg,1,674,1897,distance_transform
0052.jpg,1,727,1829,distance_transform
0052.jpg,1,784,1764,distance_transform
0052.jpg,1,703,1978,distance_transform
0052.jpg,1,591,1873,distance_transform
0052.jpg,0,1158,968,outer_ring
0052.jpg,0,848,1251,outer_ring
