image,label,x,y,source
0008.jpg,0,854,1950,outer_ring
0008.jpg,0,1203,2302,outer_ring
0009.jpg,1,1295,1541,distance_transform
0009.jpg,1,1362,1486,distance_transform
0009.jpg,1,1288,1627,distance_transform
0009.jpg,1,1211,1520,distance_transform
0009.jpg,1,1438,1443,distance_transform
0009.jpg,0,1178,589,outer_ring
0009.jpg,0,1610,869,outer_ring
0009.jpg,0,1404,1039,outer_ring
0009.jpg,0,2025,1211,outer_ring
0009.jpg,0,1866,1640,outer_ring
0009.jpg,0,1927,1796,outer_ring
0009.jpg,0,1638,1963,outer_ring
0009.jpg,0,1262,2330,outer_ring
0010.jpg,1,1311,1542,distance_transform
0010.jpg,1,1378,1488,distance_transform
0010.jpg,1,1305,1628,distance_transform
0010.jpg,1,1226,1528,distance_transform
0010.jpg,1,1297,1457,distance_transform
0010.jpg,0,1207,553,outer_ring
0010.jpg,0,1831,834,outer_ring
0010.jpg,0,2040,998,outer_ring
0010.jpg,0,795,1190,outer_ring
0010.jpg,0,1920,1655,outer_ring
0010.jpg,0,875,1815,outer_ring
0010.jpg,0,1659,1993,outer_ring
0010.jpg,0,1278,2368,outer_ring
0011.jpg,1,1298,1614,distance_transform
0011.jpg,1,1299,1700,distance_transform
0011.jpg,1,1367,1562,distance_transform
0011.jpg,1,1213,1596,distance_transform
0011.jpg,1,1286,1786,distance_transform
0011.jpg,0,1203,593,outer_ring
0011.jpg,0,1241,888,outer_ring
0011.jpg,0,1451,1048,outer_ring
0011.jpg,0,902,1235,outer_ring
0011.jpg,0,481,1759,outer_ring
0011.jpg,0,2103,1906,outer_ring
0011.jpg,0,1655,2092,outer_ring
0011.jpg,0,1247,2473,outer_ring
0012.jpg,1,1389,1733,distance_transform
0012.jpg,1,1391,1819,distance_transform
0012.jpg,1,1466,1693,distance_transform
0012.jpg,1,1305,1713,distance_transform
0012.jpg,1,1379,1905,distance_transform
0012.jpg,0,1312,714,outer_ring
0012.jpg,0,1844,997,outer_ring
0012.jpg,0,1623,1142,outer_ring
0012.jpg,0,2058,1341,outer_ring
0012.jpg,0,2158,1849,outer_ring
0012.jpg,0,720,2049,outer_ring
0012.jpg,0,1014,2278,outer_ring
0012.jpg,0,1371,2599,outer_ring
0013.jpg,1,1756,1566,distance_transform
0013.jpg,1,1671,1583,distance_transform
0013.jpg,1,1414,1573,distance_transform
0013.jpg,1,1585,1581,distance_transform
0013.jpg,1,1333,1604,distance_transform
0013.jpg,0,1355,724,outer_ring
0013.jpg,0,1890,1012,outer_ring
0013.jpg,0,1386,1155,outer_ring
0013.jpg,0,916,1355,outer_ring
0013.jpg,0,890,1642,outer_ring
0013.jpg,0,1535,1982,outer_ring
0013.jpg,0,1476,2081,outer_ring
0013.jpg,0,2104,2279,outer_ring
0014.jpg,1,1378,1655,distance_transform
0014.jpg,1,1317,1772,distance_transform
0014.jpg,1,1456,1618,distance_transform
0014.jpg,1,1326,1858,distance_transform
0014.jpg,1,1536,1584,distance_transform
0014.jpg,0,1279,702,outer_ring
0014.jpg,0,1833,988,outer_ring
0014.jpg,0,2125,1126,outer_ring
0014.jpg,0,2133,1340,outer_ring
0014.jpg,0,547,1715,outer_ring
0014.jpg,0,873,1981,outer_ring
0014.jpg,0,1975,2209,outer_ring
0014.jpg,0,1299,2528,outer_ring
0015.jpg,1,1405,1601,distance_transform
0015.jpg,1,1269,1564,distance_transform
0015.jpg,1,1605,1551,distance_transform
0015.jpg,1,1491,1581,distance_transform
0015.jpg,1,1187,1591,distance_transform
0015.jpg,0,1151,744,outer_ring
0015.jpg,0,1562,1038,outer_ring
0015.jpg,0,952,1172,outer_ring
0015.jpg,0,1969,1398,outer_ring
0015.jpg,0,436,1693,outer_ring
0015.jpg,0,670,1954,outer_ring
0015.jpg,0,1833,2074,outer_ring
0015.jpg,0,1849,2259,outer_ring
0016.jpg,1,1262,1668,distance_transform
0016.jpg,1,1450,1633,distance_transform
0016.jpg,1,1170,1643,distance_transform
0016.jpg,1,1348,1652,distance_transform
0016.jpg,1,1086,1664,distance_transform
0016.jpg,0,1037,844,outer_ring
0016.jpg,0,1053,1136,outer_ring
0016.jpg,0,1165,1260,outer_ring
0016.jpg,0,657,1520,outer_ring
0016.jpg,0,339,1847,outer_ring
0016.jpg,0,1409,2028,outer_ring
0016.jpg,0,1373,2160,outer_ring
0016.jpg,0,1914,2339,outer_ring
0017.jpg,1,1356,1687,distance_transform
0017.jpg,1,1230,1701,distance_transform
0017.jpg,1,1143,1682,distance_transform
0017.jpg,1,1057,1689,distance_transform
0017.jpg,1,1417,1748,distance_transform
0017.jpg,0,983,909,outer_ring
0017.jpg,0,1400,1192,outer_ring
0017.jpg,0,995,1320,outer_ring
0017.jpg,0,1719,1595,outer_ring
0017.jpg,0,298,1950,outer_ring
0017.jpg,0,1682,2064,outer_ring
0017.jpg,0,1281,2202,outer_ring
0017.jpg,0,1841,2391,outer_ring
0018.jpg,1,1257,1692,distance_transform
0018.jpg,1,1138,1702,distance_transform
0018.jpg,1,1052,1709,distance_transform
0018.jpg,1,1318,1753,distance_transform
0018.jpg,1,1302,1618,distance_transform
0018.jpg,0,932,925,outer_ring
0018.jpg,0,1284,1200,outer_ring
0018.jpg,0,1520,1324,outer_ring
0018.jpg,0,1689,1583,outer_ring
0018.jpg,0,1723,1896,outer_ring
0018.jpg,0,1552,2051,outer_ring
0018.jpg,0,1504,2196,outer_ring
0018.jpg,0,1738,2388,outer_ring
0019.jpg,1,1182,1649,distance_transform
0019.jpg,1,1096,1646,distance_transform
0019.jpg,1,1243,1710,distance_transform
0019.jpg,1,1011,1631,distance_transform
0019.jpg,1,1228,1576,distance_transform
0019.jpg,0,880,879,outer_ring
0019.jpg,0,948,1150,outer_ring
0019.jpg,0,1094,1279,outer_ring
0019.jpg,0,1670,1544,outer_ring
0019.jpg,0,573,1858,outer_ring
0019.jpg,0,842,1997,outer_ring
0019.jpg,0,825,2149,outer_ring
0019.jpg,0,1671,2354,outer_ring
0020.jpg,1,1130,1620,distance_transform
0020.jpg,1,1045,1636,distance_transform
0020.jpg,1,1190,1682,distance_transform
0020.jpg,1,1182,1551,distance_transform
0020.jpg,1,960,1651,distance_transform
0020.jpg,0,863,817,outer_ring
0020.jpg,0,1149,1104,outer_ring
0020.jpg,0,1477,1240,outer_ring
0020.jpg,0,1723,1500,outer_ring
0020.jpg,0,240,1780,outer_ring
0020.jpg,0,1455,1971,outer_ring
0020.jpg,0,791,2141,outer_ring
0020.jpg,0,1653,2364,outer_ring
0021.jpg,1,1061,1706,distance_transform
0021.jpg,1,1124,1766,distance_transform
0021.jpg,1,975,1715,distance_transform
0021.jpg,1,1105,1632,distance_transform
0021.jpg,1,1019,1630,distance_transform
0021.jpg,0,821,866,outer_ring
0021.jpg,0,1047,1224,outer_ring
0021.jpg,0,646,1360,outer_ring
0021.jpg,0,1688,1589,outer_ring
0021.jpg,0,409,1921,outer_ring
0021.jpg,0,1401,2071,outer_ring
0021.jpg,0,1316,2249,outer_ring
0021.jpg,0,1626,2496,outer_ring
0022.jpg,1,1083,1819,distance_transform
0022.jpg,1,1144,1880,distance_transform
0022.jpg,1,997,1821,distance_transform
0022.jpg,1,1133,1749,distance_transform
0022.jpg,1,1042,1743,distance_transform
0022.jpg,0,889,913,outer_ring
0022.jpg,0,904,1236,outer_ring
0022.jpg,0,642,1382,outer_ring
0022.jpg,0,1709,1676,outer_ring
0022.jpg,0,386,2023,outer_ring
0022.jpg,0,124,2201,outer_ring
0022.jpg,0,998,2370,outer_ring
0022.jpg,0,1698,2672,outer_ring
0023.jpg,1,1084,1834,distance_transform
0023.jpg,1,1118,1913,distance_transform
0023.jpg,1,1002,1807,distance_transform
0023.jpg,1,1115,1999,distance_transform
0023.jpg,1,1138,1767,distance_transform
0023.jpg,0,874,935,outer_ring
0023.jpg,0,906,1263,outer_ring
0023.jpg,0,1445,1421,outer_ring
0023.jpg,0,1870,1719,outer_ring
0023.jpg,0,362,2082,outer_ring
0023.jpg,0,1574,2256,outer_ring
0023.jpg,0,1356,2447,outer_ring
0023.jpg,0,1668,2763,outer_ring
0024.jpg,1,1023,1854,distance_transform
0024.jpg,1,937,1851,distance_transform
0024.jpg,1,1099,1895,distance_transform
0024.jpg,1,1079,1788,distance_transform
0024.jpg,1,986,1776,distance_transform
0024.jpg,0,885,881,outer_ring
0024.jpg,0,901,1228,outer_ring
0024.jpg,0,1561,1374,outer_ring
0024.jpg,0,228,1686,outer_ring
0024.jpg,0,147,2046,outer_ring
0024.jpg,0,55,2227,outer_ring
0024.jpg,0,942,2423,outer_ring
0024.jpg,0,1623,2755,outer_ring
0025.jpg,1,997,1900,distance_transform
0025.jpg,1,1056,1837,distance_transform
0025.jpg,1,911,1891,distance_transform
0025.jpg,1,1004,1986,distance_transform
0025.jpg,1,1105,1766,distance_transform
0025.jpg,0,948,822,outer_ring
0025.jpg,0,1141,1151,outer_ring
0025.jpg,0,1417,1302,outer_ring
0025.jpg,0,451,1544,outer_ring
0025.jpg,0,1797,1838,outer_ring
0025.jpg,0,1450,2320,outer_ring
0025.jpg,0,1548,2574,outer_ring
0025.jpg,0,1033,2794,outer_ring
0026.jpg,1,989,1847,distance_transform
0026.jpg,1,1047,1783,distance_transform
0026.jpg,1,991,1933,distance_transform
0026.jpg,1,905,1828,distance_transform
0026.jpg,1,994,2019,distance_transform
0026.jpg,0,936,790,outer_ring
0026.jpg,0,1072,1111,outer_ring
0026.jpg,0,653,1265,outer_ring
0026.jpg,0,1936,1489,outer_ring
0026.jpg,0,249,1736,outer_ring
0026.jpg,0,449,2044,outer_ring
0026.jpg,0,697,2518,outer_ring
0026.jpg,0,1041,2748,outer_ring
0027.jpg,1,907,1826,distance_transform
0027.jpg,1,966,1763,distance_transform
0027.jpg,1,906,1912,distance_transform
0027.jpg,1,995,1682,distance_transform
0027.jpg,1,916,1998,distance_transform
0027.jpg,0,864,798,outer_ring
0027.jpg,0,888,1097,outer_ring
0027.jpg,0,591,1275,outer_ring
0027.jpg,0,1821,1491,outer_ring
0027.jpg,0,1544,1712,outer_ring
0027.jpg,0,46,1971,outer_ring
0027.jpg,0,1323,2384,outer_ring
0027.jpg,0,913,2696,outer_ring
0028.jpg,1,978,1641,distance_transform
0028.jpg,1,892,1634,distance_transform
0028.jpg,1,810,1661,distance_transform
0028.jpg,1,1048,1591,distance_transform
0028.jpg,1,1042,1699,distance_transform
0028.jpg,0,828,815,outer_ring
0028.jpg,0,699,1187,outer_ring
0028.jpg,0,1615,1332,outer_ring
0028.jpg,0,273,1576,outer_ring
0028.jpg,0,397,1857,outer_ring
0028.jpg,0,1186,2041,outer_ring
0028.jpg,0,940,2223,outer_ring
0028.jpg,0,1173,2587,outer_ring
0029.jpg,1,888,1595,distance_transform
0029.jpg,1,974,1586,distance_transform
0029.jpg,1,802,1607,distance_transform
0029.jpg,1,718,1627,distance_transform
0029.jpg,1,841,1522,distance_transform
0029.jpg,0,761,1056,outer_ring
0029.jpg,0,1304,1248,outer_ring
0029.jpg,0,1809,1479,outer_ring
0029.jpg,0,1428,1714,outer_ring
0029.jpg,0,1368,1928,outer_ring
0029.jpg,0,379,2049,outer_ring
0029.jpg,0,447,2215,outer_ring
0029.jpg,0,1066,2548,outer_ring
0030.jpg,1,783,1566,distance_transform
0030.jpg,1,869,1569,distance_transform
0030.jpg,1,702,1597,distance_transform
0030.jpg,1,937,1622,distance_transform
0030.jpg,1,948,1534,distance_transform
0030.jpg,0,640,1016,outer_ring
0030.jpg,0,408,1206,outer_ring
0030.jpg,0,282,1401,outer_ring
0030.jpg,0,1318,1604,outer_ring
0030.jpg,0,1308,1841,outer_ring
0030.jpg,0,611,2030,outer_ring
0030.jpg,0,700,2252,outer_ring
0030.jpg,0,912,2566,outer_ring
0031.jpg,1,776,1589,distance_transform
0031.jpg,1,863,1599,distance_transform
0031.jpg,1,697,1623,distance_transform
0031.jpg,1,619,1660,distance_transform
0031.jpg,1,931,1652,distance_transform
0031.jpg,0,767,744,outer_ring
0031.jpg,0,738,1081,outer_ring
0031.jpg,0,1288,1246,outer_ring
0031.jpg,0,1865,1503,outer_ring
0031.jpg,0,1417,1744,outer_ring
0031.jpg,0,933,2019,outer_ring
0031.jpg,0,704,2228,outer_ring
0031.jpg,0,833,2638,outer_ring
0032.jpg,1,727,1643,distance_transform
0032.jpg,1,829,1659,distance_transform
0032.jpg,1,648,1677,distance_transform
0032.jpg,1,906,1620,distance_transform
0032.jpg,1,788,1582,distance_transform
0032.jpg,0,750,749,outer_ring
0032.jpg,0,709,1105,outer_ring
0032.jpg,0,1344,1272,outer_ring
0032.jpg,0,75,1568,outer_ring
0032.jpg,0,227,1807,outer_ring
0032.jpg,0,748,2093,outer_ring
0032.jpg,0,572,2304,outer_ring
0032.jpg,0,716,2734,outer_ring
0033.jpg,1,602,1799,distance_transform
0033.jpg,1,520,1772,distance_transform
0033.jpg,1,434,1776,distance_transform
0033.jpg,1,684,1773,distance_transform
0033.jpg,1,615,1885,distance_transform
0033.jpg,0,648,890,outer_ring
0033.jpg,0,311,1223,outer_ring
0033.jpg,0,1043,1348,outer_ring
0033.jpg,0,1491,1486,outer_ring
0033.jpg,0,1445,1796,outer_ring
0033.jpg,0,1204,1988,outer_ring
0033.jpg,0,800,2229,outer_ring
0033.jpg,0,230,2348,outer_ring
0034.jpg,1,613,1728,distance_transform
0034.jpg,1,698,1705,distance_transform
0034.jpg,1,545,1675,distance_transform
0034.jpg,1,784,1699,distance_transform
0034.jpg,1,531,1760,distance_transform
0034.jpg,0,768,894,outer_ring
0034.jpg,0,671,1252,outer_ring
0034.jpg,0,1306,1386,outer_ring
0034.jpg,0,1500,1745,outer_ring
0034.jpg,0,44,1943,outer_ring
0034.jpg,0,73,2140,outer_ring
0034.jpg,0,372,2347,outer_ring
0034.jpg,0,361,2703,outer_ring
0035.jpg,1,760,1805,distance_transform
0035.jpg,1,674,1803,distance_transform
0035.jpg,1,799,1882,distance_transform
0035.jpg,1,914,2101,distance_transform
0035.jpg,1,838,1959,distance_transform
0035.jpg,0,858,973,outer_ring
0035.jpg,0,1211,1387,outer_ring
0035.jpg,0,2018,1571,outer_ring
0035.jpg,0,1244,1835,outer_ring
0035.jpg,0,1664,2102,outer_ring
0035.jpg,0,411,2303,outer_ring
0035.jpg,0,1821,2502,outer_ring
0035.jpg,0,826,2686,outer_ring
0036.jpg,1,767,1826,distance_transform
0036.jpg,1,853,1803,distance_transform
0036.jpg,1,939,1793,distance_transform
0036.jpg,1,711,1892,distance_transform
0036.jpg,1,712,1759,distance_transform
0036.jpg,0,969,1055,outer_ring
0036.jpg,0,580,1359,outer_ring
0036.jpg,0,1178,1461,outer_ring
0036.jpg,0,357,1631,outer_ring
0036.jpg,0,380,1886,outer_ring
0036.jpg,0,1401,2022,outer_ring
0036.jpg,0,202,2150,outer_ring
0036.jpg,0,570,2255,outer_ring
0037.jpg,1,830,1826,distance_transform
0037.jpg,1,981,1792,distance_transform
0037.jpg,1,784,1899,distance_transform
0037.jpg,1,1067,1785,distance_transform
0037.jpg,1,914,1846,distance_transform
0037.jpg,0,1061,1069,outer_ring
0037.jpg,0,623,1374,outer_ring
0037.jpg,0,1411,1478,outer_ring
0037.jpg,0,1797,1662,outer_ring
0037.jpg,0,1655,1918,outer_ring
0037.jpg,0,1328,2048,outer_ring
0037.jpg,0,451,2161,outer_ring
0037.jpg,0,619,2315,outer_ring
0038.jpg,1,821,1763,distance_transform
0038.jpg,1,990,1737,distance_transform
0038.jpg,1,907,1760,distance_transform
0038.jpg,1,1076,1733,distance_transform
0038.jpg,1,758,1704,distance_transform
0038.jpg,0,1075,1014,outer_ring
0038.jpg,0,751,1324,outer_ring
0038.jpg,0,1399,1432,outer_ring
0038.jpg,0,1841,1623,outer_ring
0038.jpg,0,423,1867,outer_ring
0038.jpg,0,545,2003,outer_ring
0038.jpg,0,501,2084,outer_ring
0038.jpg,0,603,2245,outer_ring
0039.jpg,1,856,1677,distance_transform
0039.jpg,1,1044,1657,distance_transform
0039.jpg,1,949,1667,distance_transform
0039.jpg,1,1130,1665,distance_transform
0039.jpg,1,792,1619,distance_transform
0039.jpg,0,1130,925,outer_ring
0039.jpg,0,803,1266,outer_ring
0039.jpg,0,1566,1411,outer_ring
0039.jpg,0,1749,1617,outer_ring
0039.jpg,0,358,1894,outer_ring
0039.jpg,0,1216,1997,outer_ring
0039.jpg,0,589,2178,outer_ring
0039.jpg,0,538,2516,outer_ring
0040.jpg,1,1066,1620,distance_transform
0040.jpg,1,855,1636,distance_transform
0040.jpg,1,980,1629,distance_transform
0040.jpg,1,1152,1631,distance_transform
0040.jpg,1,786,1584,distance_transform
0040.jpg,0,1143,869,outer_ring
0040.jpg,0,818,1219,outer_ring
0040.jpg,0,1604,1374,outer_ring
0040.jpg,0,1936,1574,outer_ring
0040.jpg,0,587,1855,outer_ring
0040.jpg,0,1132,1964,outer_ring
0040.jpg,0,587,2142,outer_ring
0040.jpg,0,513,2484,outer_ring
0041.jpg,1,997,1678,distance_transform
0041.jpg,1,1026,1760,distance_transform
0041.jpg,1,913,1659,distance_transform
0041.jpg,1,1116,1990,distance_transform
0041.jpg,1,1057,1616,distance_transform
0041.jpg,0,1084,798,outer_ring
0041.jpg,0,1086,1180,outer_ring
0041.jpg,0,317,1389,outer_ring
0041.jpg,0,1652,1650,outer_ring
0041.jpg,0,352,1885,outer_ring
0041.jpg,0,557,2103,outer_ring
0041.jpg,0,583,2342,outer_ring
0041.jpg,0,1192,2554,outer_ring
0042.jpg,1,923,1699,distance_transform
0042.jpg,1,955,1779,distance_transform
0042.jpg,1,838,1683,distance_transform
0042.jpg,1,1052,2012,distance_transform
0042.jpg,1,984,1638,distance_transform
0042.jpg,0,1004,810,outer_ring
0042.jpg,0,1048,1195,outer_ring
0042.jpg,0,1474,1407,outer_ring
0042.jpg,0,1537,1648,outer_ring
0042.jpg,0,249,1919,outer_ring
0042.jpg,0,409,2129,outer_ring
0042.jpg,0,752,2371,outer_ring
0042.jpg,0,1131,2585,outer_ring
0043.jpg,1,824,1739,distance_transform
0043.jpg,1,858,1818,distance_transform
0043.jpg,1,738,1726,distance_transform
0043.jpg,1,878,1672,distance_transform
0043.jpg,1,956,2038,distance_transform
0043.jpg,0,892,849,outer_ring
0043.jpg,0,800,1232,outer_ring
0043.jpg,0,137,1445,outer_ring
0043.jpg,0,142,1679,outer_ring
0043.jpg,0,1370,1961,outer_ring
0043.jpg,0,353,2160,outer_ring
0043.jpg,0,1337,2403,outer_ring
0043.jpg,0,1020,2617,outer_ring
0044.jpg,1,766,1803,distance_transform
0044.jpg,1,800,1882,distance_transform
0044.jpg,1,680,1791,distance_transform
0044.jpg,1,820,1736,distance_transform
0044.jpg,1,890,2086,distance_transform
0044.jpg,0,811,930,outer_ring
0044.jpg,0,444,1300,outer_ring
0044.jpg,0,1306,1514,outer_ring
0044.jpg,0,1246,1727,outer_ring
0044.jpg,0,40,2025,outer_ring
0044.jpg,0,505,2217,outer_ring
0044.jpg,0,1264,2466,outer_ring
0044.jpg,0,929,2674,outer_ring
0045.jpg,1,846,1843,distance_transform
0045.jpg,1,882,1922,distance_transform
0045.jpg,1,761,1829,distance_transform
0045.jpg,1,960,2095,distance_transform
0045.jpg,1,900,1776,distance_transform
0045.jpg,0,871,970,outer_ring
0045.jpg,0,500,1339,outer_ring
0045.jpg,0,1376,1554,outer_ring
0045.jpg,0,134,1728,outer_ring
0045.jpg,0,286,2055,outer_ring
0045.jpg,0,1369,2259,outer_ring
0045.jpg,0,359,2499,outer_ring
0045.jpg,0,1002,2720,outer_ring
0046.jpg,1,856,1844,distance_transform
0046.jpg,1,889,1924,distance_transform
0046.jpg,1,770,1831,distance_transform
0046.jpg,1,955,2082,distance_transform
0046.jpg,1,912,1778,distance_transform
0046.jpg,0,850,976,outer_ring
0046.jpg,0,975,1338,outer_ring
0046.jpg,0,1356,1559,outer_ring
0046.jpg,0,1408,1720,outer_ring
0046.jpg,0,327,2054,outer_ring
0046.jpg,0,289,2251,outer_ring
0046.jpg,0,90,2493,outer_ring
0046.jpg,0,986,2725,outer_ring
0047.jpg,1,777,1862,distance_transform
0047.jpg,1,810,1942,distance_transform
0047.jpg,1,858,2060,distance_transform
0047.jpg,1,691,1849,distance_transform
0047.jpg,1,868,2146,distance_transform
0047.jpg,0,768,1006,outer_ring
0047.jpg,0,832,1343,outer_ring
0047.jpg,0,1095,1498,outer_ring
0047.jpg,0,1367,1732,outer_ring
0047.jpg,0,112,2120,outer_ring
0047.jpg,0,95,2263,outer_ring
0047.jpg,0,588,2518,outer_ring
0047.jpg,0,875,2739,outer_ring
0048.jpg,1,772,1905,distance_transform
0048.jpg,1,801,1987,distance_transform
0048.jpg,1,694,1867,distance_transform
0048.jpg,1,832,2075,distance_transform
0048.jpg,1,839,2161,distance_transform
0048.jpg,0,736,1049,outer_ring
0048.jpg,0,678,1377,outer_ring
0048.jpg,0,838,1488,outer_ring
0048.jpg,0,1331,1753,outer_ring
0048.jpg,0,277,2116,outer_ring
0048.jpg,0,80,2260,outer_ring
0048.jpg,0,1214,2516,outer_ring
0048.jpg,0,822,2756,outer_ring
0049.jpg,1,869,1889,distance_transform
0049.jpg,1,797,1841,distance_transform
0049.jpg,1,897,1971,distance_transform
0049.jpg,1,923,2053,distance_transform
0049.jpg,1,929,2139,distance_transform
0049.jpg,0,833,1013,outer_ring
0049.jpg,0,434,1347,outer_ring
0049.jpg,0,1278,1515,outer_ring
0049.jpg,0,1523,1746,outer_ring
0049.jpg,0,330,2088,outer_ring
0049.jpg,0,1303,2231,outer_ring
0049.jpg,0,76,2478,outer_ring
0049.jpg,0,979,2738,outer_ring
0050.jpg,1,901,1880,distance_transform
0050.jpg,1,832,1822,distance_transform
0050.jpg,1,927,1964,distance_transform
0050.jpg,1,949,2048,distance_transform
0050.jpg,1,956,2134,distance_transform
0050.jpg,0,857,970,outer_ring
0050.jpg,0,314,1307,outer_ring
0050.jpg,0,163,1478,outer_ring
0050.jpg,0,124,1719,outer_ring
0050.jpg,0,1352,2044,outer_ring
0050.jpg,0,334,2191,outer_ring
0050.jpg,0,289,2443,outer_ring
0050.jpg,0,989,2724,outer_ring
0051.jpg,1,930,1878,distance_transform
0051.jpg,1,956,1963,distance_transform
0051.jpg,1,863,1823,distance_transform
0051.jpg,1,974,2048,distance_transform
0051.jpg,1,795,1770,distance_transform
0051.jpg,0,872,938,outer_ring
0051.jpg,0,350,1282,outer_ring
0051.jpg,0,1076,1430,outer_ring
0051.jpg,0,1740,1659,outer_ring
0051.jpg,0,114,2000,outer_ring
0051.jpg,0,273,2157,outer_ring
0051.jpg,0,131,2410,outer_ring
0051.jpg,0,993,2712,outer_ring
0052.jpg,1,936,1851,distance_transform
0052.jpg,1,960,1934,distance_transform
0052.jpg,1,869,1795,distance_transform
0052.jpg,1,982,2018,distance_transform
0052.jpg,1,993,2104,distance_transform
0052.jpg,0,888,906,outer_ring
0052.jpg,0,376,1247,outer_ring
0052.jpg,0,202,1390,outer_ring
